what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342376250697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342376250917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342376251112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342376251323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342376251528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342376251734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342376252509
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342376254127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342376254456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342376261803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342376267338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342376303779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342376310593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342376315900
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342376321965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342376354626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342376355081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342376375533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342376376428
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342376377835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342376381148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342376383099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1342376386211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342376390116
