what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341935341243
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935342059
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935342065
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935342069
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935348950
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935348956
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935348961
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935352270
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935352275
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935352280
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935352498
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935352503
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935352508
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935352778
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935352784
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935352788
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935362378
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935362383
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935362387
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935365948
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935365954
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935365958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1341935366000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1341935371141
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1341935376788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1341935377409
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1341935378452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1341935378864
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.active.elements",1341935379260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341935379707
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935381492
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935381498
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935381502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341935403946
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341935407621
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1341935408766
error,log,,,"ranking.xml: Paint.setShadowLayer is not supported.",1341935410321
