what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342380901060
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1342380904200
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1342380905466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342380906359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342380907015
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.unimplemented.constructors",1342380907062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1342380907658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342380908749
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1342380909717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342380910109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342380910613
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1342380910620
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1342380912407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342380913686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342380914230
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1342380914238
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1342380914648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342380918588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342380919238
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.delegate.methods",1342380919248
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1342380920215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342380923677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342380924384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342380924471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342380926015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342380926701
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1342380941806
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1342380941977
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1342380942159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1342380942889
